"Stkcd","Date","Month","BM_Raw_lag","BM_Adj_lag","Delta_BM_lag","K_to_ME_lag","BM_Raw_june","BM_Adj_june","Delta_BM_june","K_to_ME_june","same_BM_Raw","same_BM_Adj","same_Delta_BM","same_K_to_ME","diff_BM_Raw","diff_BM_Adj","diff_Delta_BM","diff_K_to_ME"
"000016",2008-08-01,8,1.13799726398929,1.16555305048482,0.0946281443405451,0.094628144340545,1.25234524748362,1.2628206189083,0.10683719431845,0.10683719431845,FALSE,FALSE,FALSE,FALSE,0.114347983494332,0.0972675684234838,0.0122090499779049,0.012209049977905
"000016",2008-09-01,9,1.44151435875188,1.56458538554697,0.120677154417518,0.120677154417518,1.25057002097425,1.26241307786674,0.106268947508749,0.106268947508749,FALSE,FALSE,FALSE,FALSE,-0.190944337777629,-0.302172307680233,-0.0144082069087694,-0.0144082069087694
"000016",2008-10-01,10,1.47743994910817,1.69909207776414,0.141218340831173,0.141218340831173,1.25086589205915,1.26248100137367,0.106363655310365,0.106363655310365,FALSE,FALSE,FALSE,FALSE,-0.22657405704902,-0.436611076390474,-0.0348546855208071,-0.0348546855208071
"000016",2008-11-01,11,1.66992332046498,1.99684273516084,0.189759280305961,0.18975928030596,1.24947625791932,1.26209501564267,0.106021335711006,0.106021335711006,FALSE,FALSE,FALSE,FALSE,-0.420447062545656,-0.734747719518165,-0.0837379445949543,-0.0837379445949542
"000016",2008-12-01,12,1.45033096144902,1.73426097381641,0.156348862423349,0.156348862423349,1.2399159536664,1.2580921723104,0.105728593781084,0.105728593781084,FALSE,FALSE,FALSE,FALSE,-0.210415007782623,-0.476168801506009,-0.0506202686422649,-0.050620268642265
"000016",2009-01-01,1,1.50558166001841,1.80032805288452,0.141298810239655,0.141298810239655,1.2420404657226,1.2589816930509,0.105793647543289,0.105793647543289,FALSE,FALSE,FALSE,FALSE,-0.26354119429581,-0.541346359833618,-0.0355051626963669,-0.0355051626963669
"000016",2009-02-01,2,1.38671995175841,1.61503868505302,0.125004089846282,0.125004089846282,1.23637510023939,1.25660963774289,0.105620170844075,0.105620170844075,FALSE,FALSE,FALSE,FALSE,-0.150344851519023,-0.358429047310135,-0.0193839190022067,-0.0193839190022067
"000016",2009-03-01,3,1.09528458068635,1.30970747642966,0.110247919081438,0.110247919081438,1.23531284421129,1.25616487737263,0.105587643962973,0.105587643962973,FALSE,FALSE,FALSE,FALSE,0.140028263524939,-0.0535425990570237,-0.00466027511846552,-0.00466027511846551
"000016",2009-04-01,4,0.981901083809105,1.1741269924327,0.0949281835544238,0.0949281835544239,1.23566692955399,1.25631313082938,0.105598486256673,0.105598486256673,FALSE,FALSE,FALSE,FALSE,0.253765845744882,0.0821861383966869,0.0106703027022496,0.0106703027022495
"000016",2009-05-01,5,0.92268136845617,1.10331388566809,0.0874889580638452,0.0874889580638451,1.2370832709248,1.25690614465639,0.105641855431477,0.105641855431477,FALSE,FALSE,FALSE,FALSE,0.314401902468627,0.153592258988306,0.0181528973676318,0.0181528973676318
"000016",2009-06-01,6,0.903348996729521,1.08019683258984,0.0836214842867905,0.0836214842867905,1.23637510023939,1.25660963774289,0.105620170844075,0.105620170844075,FALSE,FALSE,FALSE,FALSE,0.333026103509867,0.176412805153045,0.0219986865572846,0.0219986865572845
"000016",2009-07-01,7,0.918110781836777,0.942440383007773,0.153321121050245,0.153321121050245,0.918147428354501,0.942499929735154,0.153360476428865,0.153360476428865,FALSE,FALSE,FALSE,FALSE,3.66465177248365e-05,5.95467273811767e-05,3.93553786198486e-05,3.93553786198764e-05
"000016",2009-08-01,8,0.74761378704618,0.765751252244332,0.144066356687337,0.144066356687337,0.917964195765877,0.942202196098247,0.153163699535765,0.153163699535765,FALSE,FALSE,FALSE,FALSE,0.170350408719696,0.176450943853915,0.00909734284842773,0.00909734284842778
"000016",2009-09-01,9,0.941900084028206,0.984417247809567,0.165302292709676,0.165302292709676,0.917780963177252,0.941904462461341,0.152966922642666,0.152966922642666,FALSE,FALSE,FALSE,FALSE,-0.0241191208509532,-0.0425127853482263,-0.0123353700670101,-0.0123353700670099
"000016",2009-10-01,10,0.956368127229934,0.993648301586989,0.150377515415026,0.150377515415026,0.912070874966435,0.933941829421251,0.149388653284812,0.149388653284813,FALSE,FALSE,FALSE,FALSE,-0.0442972522634983,-0.0597064721657382,-0.000988862130213153,-0.000988862130213097
"000016",2009-11-01,11,0.890234237959213,0.949986357748684,0.129037654940266,0.129037654940266,0.917890902730427,0.942083102643484,0.153084988778525,0.153084988778525,FALSE,FALSE,FALSE,FALSE,0.0276566647712136,-0.00790325510519985,0.0240473338382598,0.0240473338382599
"000016",2009-12-01,12,0.693625578909037,0.814694869578549,0.107918845033618,0.107918845033618,0.917890902730427,0.942083102643484,0.153084988778525,0.153084988778525,FALSE,FALSE,FALSE,FALSE,0.22426532382139,0.127388233064935,0.0451661437449073,0.0451661437449074
"000016",2010-01-01,1,0.657546224993717,0.807809857219056,0.104119420867712,0.104119420867712,0.918037488801327,0.94232128955301,0.153242410293006,0.153242410293006,FALSE,FALSE,FALSE,FALSE,0.26049126380761,0.134511432333954,0.0491229894252937,0.0491229894252937
"000016",2010-02-01,2,0.695533765060772,0.855864363101465,0.104465899311372,0.104465899311372,0.917817609694977,0.941964009188722,0.153006278021286,0.153006278021286,FALSE,FALSE,FALSE,FALSE,0.222283844634205,0.0860996460872566,0.0485403787099141,0.0485403787099141
"000016",2010-03-01,3,0.649939649229603,0.818560900088053,0.0969111579731335,0.0969111579731334,0.917890902730427,0.942083102643484,0.153084988778525,0.153084988778525,FALSE,FALSE,FALSE,FALSE,0.267951253500824,0.123522202555431,0.056173830805392,0.0561738308053921
"000016",2010-04-01,4,0.638450816638695,0.807630400808585,0.0965779471697653,0.0965779471697652,0.917964195765877,0.942202196098247,0.153163699535765,0.153163699535765,FALSE,FALSE,FALSE,FALSE,0.279513379127181,0.134571795289662,0.0565857523659999,0.056585752366
"000016",2010-05-01,5,0.876348435471632,0.951500920201443,0.0992977450054018,0.0992977450054018,0.918257367907676,0.942678569917297,0.153478542564725,0.153478542564725,FALSE,FALSE,FALSE,FALSE,0.0419089324360442,-0.0088223502841458,0.0541807975593231,0.0541807975593231
"000016",2010-06-01,6,0.966831829014272,1.08373941461975,0.109381910069368,0.109381910069368,0.918294014425401,0.942738116644679,0.153517897943345,0.153517897943345,FALSE,FALSE,FALSE,FALSE,-0.0485378145888713,-0.14100129797507,0.0441359878739771,0.0441359878739772
"000016",2010-07-01,7,1.08062719505509,1.26830777285288,0.175457339822789,0.175457339822789,1.08062719505509,1.26834030843763,0.175477590416431,0.175477590416431,TRUE,FALSE,FALSE,FALSE,0,3.25355847528019e-05,2.02505936419128e-05,2.02505936419128e-05
"000016",2010-08-01,8,0.94036297012458,1.07419583118015,0.143673918598267,0.143673918598267,1.08062719505509,1.26498106446887,0.173478789966533,0.173478789966533,FALSE,FALSE,FALSE,FALSE,0.140264224930511,0.190785233288717,0.0298048713682663,0.0298048713682663
"000016",2010-09-01,9,0.956093948967082,1.08120001521122,0.139368338171027,0.139368338171027,1.08062719505509,1.2645618149889,0.173381468259379,0.173381468259379,FALSE,FALSE,FALSE,FALSE,0.124533246088009,0.183361799777681,0.0340131300883524,0.0340131300883524
"000016",2010-10-01,10,0.879279561972709,1.0867724117644,0.139533298517942,0.139533298517942,1.08062719505509,1.26388053458395,0.173223320485254,0.173223320485255,FALSE,FALSE,FALSE,FALSE,0.201347633082382,0.177108122819545,0.0336900219673129,0.0336900219673129
"000016",2010-11-01,11,0.905596029104998,1.01176453983752,0.128532587168902,0.128532587168902,1.08062719505509,1.26642070893721,0.173150329204889,0.173150329204889,FALSE,FALSE,FALSE,FALSE,0.175031165950093,0.254656169099689,0.0446177420359871,0.0446177420359871
"000016",2010-12-01,12,0.981638442391012,1.10805356943015,0.138154159212611,0.138154159212611,1.08062719505509,1.26550971256412,0.17298001621737,0.17298001621737,FALSE,FALSE,FALSE,FALSE,0.0989887526640783,0.15745614313397,0.0348258570047592,0.0348258570047592
"000016",2011-01-01,1,1.06729097689114,1.14365655139752,0.141014807866588,0.141014807866588,1.08062719505509,1.26474523663638,0.172243770924028,0.172243770924028,FALSE,FALSE,FALSE,FALSE,0.0133362181639525,0.121088685238867,0.0312289630574399,0.0312289630574398
"000016",2011-02-01,2,1.07399078787995,1.11483959423954,0.14032623593568,0.14032623593568,1.08062719505509,1.26416876860143,0.171410824239167,0.171410824239167,FALSE,FALSE,FALSE,FALSE,0.00663640717514236,0.149329174361881,0.0310845883034872,0.0310845883034872
"000016",2011-03-01,3,0.998410515436433,1.01478650396726,0.129278573549868,0.129278573549867,1.08062719505509,1.26427358097142,0.17156226909096,0.17156226909096,FALSE,FALSE,FALSE,FALSE,0.0822166796186579,0.24948707700416,0.0422836955410922,0.0422836955410922
"000016",2011-04-01,4,1.03107106841376,1.09354420327964,0.132632963048909,0.132632963048909,1.08062719505509,1.26429978406392,0.171600130303909,0.171600130303909,FALSE,FALSE,FALSE,FALSE,0.0495561266413289,0.170755580784272,0.0389671672549999,0.0389671672549999
"000016",2011-05-01,5,0.949309242094107,1.01186571791707,0.135281852181631,0.135281852181631,1.08062719505509,1.2644832057114,0.171865158794546,0.171865158794546,FALSE,FALSE,FALSE,FALSE,0.131317952960983,0.25261748779433,0.0365833066129151,0.0365833066129152
"000016",2011-06-01,6,1.00898455191371,1.05697425321763,0.145166411797361,0.145166411797361,1.08062719505509,1.2644570026189,0.171827297581598,0.171827297581598,FALSE,FALSE,FALSE,FALSE,0.0716426431413768,0.20748274940127,0.0266608857842368,0.0266608857842368
"000016",2011-07-01,7,1.11235697619995,1.21140947612092,0.185807856411503,0.185807856411503,1.11363682459604,1.21300581885952,0.185833509107758,0.185833509107758,FALSE,FALSE,FALSE,FALSE,0.00127984839608986,0.00159634273860498,2.56526962543469e-05,2.56526962543469e-05
"000016",2011-08-01,8,1.18050398880241,1.23962572150002,0.190842070877167,0.190842070877167,1.11058126561402,1.20534236325423,0.184777416905658,0.184777416905658,FALSE,FALSE,FALSE,FALSE,-0.0699227231883859,-0.03428335824579,-0.00606465397150824,-0.00606465397150818
"000016",2011-09-01,9,1.24150168685858,1.30090949100546,0.184699042642905,0.184699042642905,1.10794840889009,1.19403283039748,0.182652045182029,0.182652045182029,FALSE,FALSE,FALSE,FALSE,-0.133553277968487,-0.106876660607981,-0.00204699746087625,-0.00204699746087625
"000016",2011-10-01,10,1.32818827088294,1.41786686594431,0.203458417122867,0.203458417122867,1.09931754442665,1.18519364399008,0.181036762672072,0.181036762672072,FALSE,FALSE,FALSE,FALSE,-0.228870726456292,-0.232673221954236,-0.0224216544507949,-0.0224216544507948
"000016",2011-11-01,11,1.22308602068529,1.33236900474236,0.196308195845908,0.196308195845908,1.10341989532492,1.17458043388388,0.178996405817387,0.178996405817387,FALSE,FALSE,FALSE,FALSE,-0.119666125360367,-0.15778857085848,-0.0173117900285206,-0.0173117900285207
"000016",2011-12-01,12,1.31363997679031,1.4249765477484,0.217592234868052,0.217592234868052,1.10067201745748,1.1654543978511,0.176954177875485,0.176954177875485,FALSE,FALSE,FALSE,FALSE,-0.212967959332828,-0.259522149897298,-0.0406380569925672,-0.0406380569925671
"000016",2012-01-01,1,1.51406980530455,1.6282806159211,0.238967972119217,0.238967972119217,1.09967398469792,1.16533242713296,0.176422285888599,0.176422285888599,FALSE,FALSE,FALSE,FALSE,-0.414395820606634,-0.462948188788142,-0.0625456862306178,-0.0625456862306177
"000016",2012-02-01,2,1.44114956793137,1.54228486618197,0.23805157418822,0.23805157418822,1.09874723999261,1.16521916860897,0.17592838618649,0.17592838618649,FALSE,FALSE,FALSE,FALSE,-0.342402327938762,-0.377065697572996,-0.0621231880017297,-0.0621231880017296
"000016",2012-03-01,3,1.28296613663877,1.35766898793306,0.206062213591274,0.206062213591273,1.0858997286434,1.15298338135656,0.175719428620214,0.175719428620214,FALSE,FALSE,FALSE,FALSE,-0.19706640799537,-0.2046856065765,-0.0303427849710598,-0.0303427849710596
"000016",2012-04-01,4,1.42835027951045,1.47733806280471,0.227467611055159,0.227467611055159,1.08632802305025,1.15342123014695,0.17577641704738,0.17577641704738,FALSE,FALSE,FALSE,FALSE,-0.342022256460194,-0.323916832657761,-0.0516911940077787,-0.0516911940077787
"000016",2012-05-01,5,1.33559168399931,1.40928686137101,0.211334486661555,0.211334486661555,1.09839079972134,1.16517560763821,0.175738424762603,0.175738424762603,FALSE,FALSE,FALSE,FALSE,-0.237200884277976,-0.2441112537328,-0.0355960618989521,-0.035596061898952
"000016",2012-06-01,6,1.32390689058713,1.46076639289276,0.209078584319888,0.209078584319888,1.09824822361283,1.1651581832499,0.175662440193047,0.175662440193047,FALSE,FALSE,FALSE,FALSE,-0.225658666974302,-0.295608209642858,-0.0334161441268411,-0.0334161441268411
"000016",2012-07-01,7,1.4266349950572,1.65668687039916,0.295864766145177,0.295864766145177,1.4266349950572,1.65796458955001,0.295880946620046,0.295880946620046,TRUE,FALSE,FALSE,FALSE,0,0.00127771915085195,1.61804748689542e-05,1.61804748690653e-05
"000016",2012-08-01,8,1.58304425652932,1.73821758768955,0.328015200574257,0.328015200574257,1.4266349950572,1.65579246699357,0.295853439812769,0.295853439812769,FALSE,FALSE,FALSE,FALSE,-0.156409261472113,-0.0824251206959732,-0.0321617607614877,-0.0321617607614877
"000016",2012-09-01,9,1.63492360778734,1.83009281883707,0.340635585862655,0.340635585862655,1.4266349950572,1.65323702869187,0.295821078863031,0.295821078863031,FALSE,FALSE,FALSE,FALSE,-0.208288612730135,-0.176855790145195,-0.0448145069996241,-0.0448145069996242
"000016",2012-10-01,10,1.6477746708644,1.85997407949425,0.330939886771968,0.330939886771968,1.4266349950572,1.65234262528628,0.295809752530623,0.295809752530623,FALSE,FALSE,FALSE,FALSE,-0.221139675807193,-0.20763145420796,-0.0351301342413451,-0.0351301342413451
"000016",2012-11-01,11,1.60567163851683,1.81105580739775,0.318171633410334,0.318171633410334,1.4266349950572,1.64485168952001,0.29525323357221,0.29525323357221,FALSE,FALSE,FALSE,FALSE,-0.179036643459629,-0.166204117877737,-0.0229183998381234,-0.0229183998381234
"000016",2012-12-01,12,1.6537711080995,1.89659287263979,0.34762488941468,0.34762488941468,1.4266349950572,1.64049225990528,0.294880638457126,0.294880638457126,FALSE,FALSE,FALSE,FALSE,-0.227136113042293,-0.256100612734512,-0.0527442509575534,-0.0527442509575534
"000016",2013-01-01,1,1.53709819975577,1.74533747719668,0.302459457326571,0.302459457326571,1.4266349950572,1.63969963633897,0.294812893890747,0.294812893890747,FALSE,FALSE,FALSE,FALSE,-0.110463204698567,-0.105637840857712,-0.00764656343582409,-0.00764656343582393
"000016",2013-02-01,2,1.49026467738914,1.59998224684933,0.27923856512712,0.27923856512712,1.4266349950572,1.63652914207371,0.294541915625232,0.294541915625232,FALSE,FALSE,FALSE,FALSE,-0.0636296823319353,0.0365468952243773,0.015303350498112,0.015303350498112
"000016",2013-03-01,3,1.45078957834187,1.64262009443502,0.285936883857527,0.285936883857527,1.4266349950572,1.63613283029055,0.294508043342042,0.294508043342042,FALSE,FALSE,FALSE,FALSE,-0.0241545832846628,-0.00648726414446976,0.00857115948451487,0.00857115948451487
"000016",2013-04-01,4,1.51465744643322,1.72896422748069,0.298750000503908,0.298750000503908,1.4266349950572,1.63890701277265,0.294745149324369,0.294745149324369,FALSE,FALSE,FALSE,FALSE,-0.0880224513760199,-0.0900572147080398,-0.00400485117953986,-0.00400485117953986
"000016",2013-05-01,5,1.55632908599338,1.78529111828089,0.302122804560422,0.302122804560422,1.4266349950572,1.63851070098949,0.294711277041178,0.294711277041178,FALSE,FALSE,FALSE,FALSE,-0.129694090936178,-0.146780417291407,-0.00741152751924351,-0.0074115275192434
"000016",2013-06-01,6,1.54433394698397,1.69633077901261,0.289934805133155,0.289934805133155,1.4266349950572,1.64683324843579,0.295422594988156,0.295422594988157,FALSE,FALSE,FALSE,FALSE,-0.117698951926764,-0.0494975305768197,0.00548778985500137,0.00548778985500148
"000016",2013-07-01,7,1.7615513555049,2.2413476150649,0.440453566491959,0.440453566491959,1.7615513555049,2.24675562613557,0.44423159920257,0.44423159920257,TRUE,FALSE,FALSE,FALSE,0,0.0054080110706729,0.00377803271061117,0.00377803271061106
"000016",2013-08-01,8,1.47774586056613,2.23242889037301,0.421873274843576,0.421873274843576,1.7615513555049,2.24699075705168,0.444395861494332,0.444395861494332,FALSE,FALSE,FALSE,FALSE,0.28380549493877,0.0145618666786707,0.0225225866507556,0.0225225866507557
"000016",2013-09-01,9,1.51133099268514,2.0303925372239,0.392587595333563,0.392587595333563,1.7615513555049,2.24910693529673,0.445874222120225,0.445874222120225,FALSE,FALSE,FALSE,FALSE,0.250220362819763,0.21871439807283,0.0532866267866625,0.0532866267866625
"000016",2013-10-01,10,1.54199567779132,2.07220926355822,0.386875813577803,0.386875813577804,1.7615513555049,2.24746101888391,0.444724386077863,0.444724386077863,FALSE,FALSE,FALSE,FALSE,0.219555677713585,0.175251755325696,0.0578485725000593,0.0578485725000593
"000016",2013-11-01,11,1.40366361472201,2.02517209473833,0.393997904652097,0.393997904652097,1.7615513555049,2.24910693529673,0.445874222120225,0.445874222120225,FALSE,FALSE,FALSE,FALSE,0.357887740782897,0.223934840558398,0.0518763174681282,0.0518763174681283
"000016",2013-12-01,12,1.33330453626774,1.98410134461338,0.369381268813384,0.369381268813384,1.7615513555049,2.24840154254838,0.445381435244925,0.445381435244925,FALSE,FALSE,FALSE,FALSE,0.428246819237167,0.264300197935001,0.0760001664315406,0.0760001664315407
"000016",2014-01-01,1,1.37820857641032,2.03533105568655,0.396618834757302,0.396618834757302,1.7615513555049,2.22355956432505,0.434182270157173,0.434182270157173,FALSE,FALSE,FALSE,FALSE,0.383342779094586,0.188228508638506,0.0375634353998712,0.0375634353998712
"000016",2014-02-01,2,1.34340532948723,2.17919059208324,0.393496818079635,0.393496818079635,1.7615513555049,2.2292461705397,0.434580812462512,0.434580812462512,FALSE,FALSE,FALSE,FALSE,0.418146026017672,0.0500555784564547,0.0410839943828771,0.0410839943828772
"000016",2014-03-01,3,1.20087699628108,1.94798978022797,0.358009556306148,0.358009556306147,1.7615513555049,2.22987801567466,0.449487992539067,0.449487992539067,FALSE,FALSE,FALSE,FALSE,0.560674359223823,0.28188823544669,0.0914784362329196,0.0914784362329197
"000016",2014-04-01,4,1.20359391290106,1.95239699747489,0.386507278120794,0.386507278120794,1.7615513555049,2.23640986582646,0.451980817037355,0.451980817037355,FALSE,FALSE,FALSE,FALSE,0.557957442603846,0.284012868351564,0.0654735389165611,0.0654735389165613
"000016",2014-05-01,5,1.28499639893705,2.08444316987584,0.393511960607112,0.393511960607112,1.7615513555049,2.24299353147771,0.441603402534314,0.441603402534314,FALSE,FALSE,FALSE,FALSE,0.476554956567852,0.158550361601864,0.0480914419272023,0.0480914419272023
"000016",2014-06-01,6,1.31680324045545,2.12408283394926,0.393119998544247,0.393119998544247,1.7615513555049,2.24040709140044,0.439796517324897,0.439796517324897,FALSE,FALSE,FALSE,FALSE,0.444748115049453,0.116324257451179,0.0466765187806498,0.0466765187806498
"000016",2014-07-01,7,1.2075545938755,2.07082315231124,0.501375325639568,0.501375325639568,1.2075545938755,2.07082315231124,0.496749021780721,0.496749021780721,TRUE,TRUE,FALSE,FALSE,0,0,-0.00462630385884638,-0.00462630385884655
"000016",2014-08-01,8,1.03704882142265,1.77842452868887,0.433174791120576,0.433174791120576,1.2075545938755,2.07082315231124,0.503576636551661,0.503576636551661,FALSE,FALSE,FALSE,FALSE,0.17050577245285,0.292398623622376,0.0704018454310846,0.0704018454310844
"000016",2014-09-01,9,1.15800051803588,1.98584336915234,0.420164644261572,0.420164644261572,1.2075545938755,2.07082315231124,0.504593515347336,0.504593515347336,FALSE,FALSE,FALSE,FALSE,0.0495540758396238,0.0849797831589052,0.0844288710857635,0.0844288710857635
"000016",2014-10-01,10,1.01161177412413,1.73480279370531,0.360938094622771,0.360938094622771,1.2075545938755,2.07082315231124,0.510596266718032,0.510596266718032,FALSE,FALSE,FALSE,FALSE,0.195942819751373,0.336020358605937,0.149658172095261,0.149658172095261
"000016",2014-11-01,11,0.966043675100402,1.65633021113253,0.358656297856675,0.358656297856675,1.2075545938755,2.07082315231124,0.510629657429494,0.510629657429494,FALSE,FALSE,FALSE,FALSE,0.241510918775101,0.414492941178713,0.151973359572819,0.151973359572819
"000016",2014-12-01,12,0.867563495959777,1.48777585928244,0.318515212706786,0.318515212706786,1.2075545938755,2.07082315231124,0.508951567328784,0.508951567328784,FALSE,FALSE,FALSE,FALSE,0.339991097915726,0.5830472930288,0.190436354621998,0.190436354621998
"000016",2015-01-01,1,0.895082204337082,1.24540242029877,0.272462591826633,0.272462591826632,1.2075545938755,2.07082315231124,0.5054841848765,0.5054841848765,FALSE,FALSE,FALSE,FALSE,0.31247238953842,0.825420732012473,0.233021593049867,0.233021593049867
"000016",2015-02-01,2,0.718705416415426,1.2325006451493,0.278998220951701,0.278998220951701,1.2075545938755,2.07082315231124,0.51056287600657,0.51056287600657,FALSE,FALSE,FALSE,FALSE,0.488849177460076,0.838322507161944,0.231564655054869,0.231564655054869
"000016",2015-03-01,3,0.558494000297696,0.957755709024805,0.277857015371983,0.277857015371983,1.2075545938755,2.07082315231124,0.507934688533116,0.507934688533116,FALSE,FALSE,FALSE,FALSE,0.649060593577806,1.11306744328644,0.230077673161134,0.230077673161134
"000016",2015-04-01,4,0.546538471169547,0.937253293115603,0.232397091623078,0.232397091623078,1.2075545938755,2.07082315231124,0.507934688533116,0.507934688533116,FALSE,FALSE,FALSE,FALSE,0.661016122705956,1.13356985919564,0.275537596910038,0.275537596910038
"000016",2015-05-01,5,0.335305966433891,0.575012808465192,0.20278420736423,0.20278420736423,1.2075545938755,2.07082315231124,0.496313216582573,0.496313216582573,FALSE,FALSE,FALSE,FALSE,0.872248627441612,1.49581034384605,0.293529009218343,0.293529009218343
"000016",2015-06-01,6,0.223397600119078,0.383102283609922,0.159704683490843,0.159704683490844,1.2075545938755,2.07082315231124,0.492405371257134,0.492405371257134,FALSE,FALSE,FALSE,FALSE,0.984156993756424,1.68772086870132,0.332700687766291,0.33270068776629
"000016",2015-10-01,10,0.503070414093102,0.899580560989418,0.354232428318003,0.354232428318003,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.324638827609616,-0.580512728395031,-0.213596182207102,-0.213596182207102
"000016",2015-11-01,11,0.403512250969542,0.721552623498358,0.317909050345272,0.317909050345272,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.225080664486055,-0.402484790903971,-0.177272804234372,-0.177272804234372
"000016",2015-12-01,12,0.363706312865744,0.650372432560917,0.283665002611019,0.28366500261102,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.185274726382257,-0.33130459996653,-0.143028756500119,-0.143028756500119
"000016",2016-01-01,1,0.38949735356007,0.696491461242276,0.275079671420247,0.275079671420247,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.211065767076584,-0.377423628647889,-0.134443425309347,-0.134443425309347
"000016",2016-02-01,2,0.648536557808343,1.15970024106288,0.358002423471164,0.358002423471164,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.470104971324856,-0.840632408468496,-0.217366177360264,-0.217366177360264
"000016",2016-03-01,3,0.548137569509362,0.980168756629271,0.367290681623167,0.367290681623167,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.369705983025876,-0.661100924034884,-0.226654435512267,-0.226654435512267
"000016",2016-04-01,4,0.527716757912816,0.943652665367977,0.329599812712996,0.329599812712996,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.349285171429329,-0.62458483277359,-0.188963566602096,-0.188963566602096
"000016",2016-05-01,5,0.551507267937718,0.98619438468774,0.331179620252675,0.331179620252674,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.373075681454231,-0.667126552093353,-0.190543374141774,-0.190543374141774
"000016",2016-06-01,6,0.544808798595343,0.974216314342167,0.34617038619527,0.34617038619527,0.178431586483487,0.319067832594387,0.1406362461109,0.1406362461109,FALSE,FALSE,FALSE,FALSE,-0.366377212111857,-0.65514848174778,-0.205534140084369,-0.205534140084369
"000016",2016-07-01,7,0.40046928714216,0.869538578290041,0.385961767439451,0.385961767439451,0.40046928714216,0.869538578290041,0.38635228124819,0.38635228124819,TRUE,TRUE,FALSE,FALSE,0,0,0.000390513808738557,0.000390513808738613
"000016",2016-08-01,8,0.380683255173632,0.826577186092671,0.38961388899516,0.38961388899516,0.40046928714216,0.869538578290041,0.386672697032057,0.386672697032057,FALSE,FALSE,FALSE,FALSE,0.0197860319685286,0.0429613921973704,-0.00294119196310344,-0.00294119196310327
"000016",2016-09-01,9,0.37258361135822,0.808990437260648,0.358946938546492,0.358946938546492,0.40046928714216,0.869538578290041,0.387813374902222,0.387813374902222,FALSE,FALSE,FALSE,FALSE,0.0278856757839399,0.0605481410293934,0.0288664363557298,0.0288664363557297
"000016",2016-10-01,10,0.402982693026161,0.874995934070397,0.346784156914378,0.346784156914379,0.40046928714216,0.869538578290041,0.389353290026945,0.389353290026945,FALSE,FALSE,FALSE,FALSE,-0.00251340588400112,-0.00545735578035556,0.0425691331125668,0.0425691331125668
"000016",2016-11-01,11,0.39553537385308,0.85882557710733,0.32919055292142,0.32919055292142,0.40046928714216,0.869538578290041,0.388668883304846,0.388668883304847,FALSE,FALSE,FALSE,FALSE,0.00493391328908072,0.0107130011827116,0.0594783303834266,0.0594783303834266
"000016",2016-12-01,12,0.389930621891477,0.8466559845597,0.319988983997421,0.319988983997421,0.40046928714216,0.869538578290041,0.387014900393106,0.387014900393106,FALSE,FALSE,FALSE,FALSE,0.0105386652506828,0.0228825937303412,0.0670259163956853,0.0670259163956854
"000016",2017-01-01,1,0.427108042377034,0.927379281929632,0.329101935648743,0.329101935648743,0.40046928714216,0.869538578290041,0.387414137647663,0.387414137647663,FALSE,FALSE,FALSE,FALSE,-0.0266387552348733,-0.0578407036395914,0.0583122019989198,0.0583122019989199
"000016",2017-02-01,2,0.426163112961895,0.925327557598691,0.312054634388887,0.312054634388887,0.40046928714216,0.869538578290041,0.388098544369764,0.388098544369764,FALSE,FALSE,FALSE,FALSE,-0.0256938258197346,-0.0557889793086503,0.0760439099808775,0.0760439099808776
"000016",2017-03-01,3,0.426163112961895,0.925327557598691,0.29214107303916,0.29214107303916,0.40046928714216,0.869538578290041,0.387471171541172,0.387471171541172,FALSE,FALSE,FALSE,FALSE,-0.0256938258197346,-0.0557889793086503,0.095330098502012,0.095330098502012
"000016",2017-04-01,4,0.437785743558056,0.950563764241895,0.296453928174665,0.296453928174665,0.40046928714216,0.869538578290041,0.373783408483008,0.373783408483008,FALSE,FALSE,FALSE,FALSE,-0.0373164564158955,-0.0810251859518543,0.0773294803083429,0.077329480308343
"000016",2017-05-01,5,0.418751580794662,0.90923490492703,0.309374632241048,0.309374632241048,0.40046928714216,0.869538578290041,0.380540217780391,0.380540217780391,FALSE,FALSE,FALSE,FALSE,-0.0182822936525018,-0.0396963266369892,0.0711655855393429,0.071165585539343
"000016",2017-06-01,6,0.418751580794662,0.90923490492703,0.335801829478498,0.335801829478498,0.40046928714216,0.869538578290041,0.381309802431575,0.381309802431575,FALSE,FALSE,FALSE,FALSE,-0.0182822936525018,-0.0396963266369892,0.0455079729530765,0.0455079729530768
